project	sample	experiment	run	reads_downloaded	paired_end	sra_misreported_paired_end	mapped_read_count	tissue	sharq_beta_cell_type	avg_read_length	characteristics	dataset
SRP018525	SRS440547	SRX300895	SRR893068	32889086	TRUE	FALSE	31304298	umbilical_cord	esc	98	"c(""cell type: 8-cell blastomere"", ""ethnicity: Han Chinese"", ""supplementary file: Human_expression_mat.txt"")"	SRP018525_umbilical_cord
SRP018525	SRS440551	SRX300899	SRR893072	31448404	TRUE	FALSE	31343033	umbilical_cord	esc	180	"c(""cell type: morula"", ""ethnicity: Han Chinese"", ""supplementary file: Human_expression_mat.txt"")"	SRP018525_umbilical_cord
SRP018525	SRS440552	SRX300900	SRR893073	32704402	TRUE	FALSE	32605946	umbilical_cord	esc	180	"c(""cell type: morula"", ""ethnicity: Han Chinese"", ""supplementary file: Human_expression_mat.txt"")"	SRP018525_umbilical_cord
SRP018525	SRS440553	SRX300901	SRR893074	44040472	TRUE	FALSE	43871803	umbilical_cord	esc	180	"c(""cell type: morula"", ""ethnicity: Han Chinese"", ""supplementary file: Human_expression_mat.txt"")"	SRP018525_umbilical_cord
SRP018861	SRS581894	SRX500807	SRR1204521	3508220	FALSE	FALSE	3428893	bone	u2os	33	antibody: none	SRP018861_bone
SRP018861	SRS581895	SRX500808	SRR1204522	3508220	FALSE	FALSE	3347368	bone	u2os	33	antibody: none	SRP018861_bone
SRP018861	SRS581896	SRX500809	SRR1204523	3508220	FALSE	FALSE	3447156	bone	u2os	33	antibody: none	SRP018861_bone
SRP018861	SRS581897	SRX500810	SRR1204524	3508220	FALSE	FALSE	3399937	bone	u2os	33	antibody: none	SRP018861_bone
SRP018861	SRS581898	SRX500811	SRR1204525	3508220	FALSE	FALSE	3399580	bone	u2os	33	antibody: none	SRP018861_bone
SRP018861	SRS581899	SRX500812	SRR1204526	3508220	FALSE	FALSE	3411741	bone	u2os	33	antibody: none	SRP018861_bone
SRP018861	SRS581900	SRX500813	SRR1204527	8621183	FALSE	FALSE	8509749	bone	u2os	33	antibody: none	SRP018861_bone
SRP018861	SRS581901	SRX500814	SRR1204528	8612770	FALSE	FALSE	8510277	bone	u2os	33	antibody: none	SRP018861_bone
SRP018861	SRS581902	SRX500815	SRR1204529	8612770	FALSE	FALSE	8498786	bone	u2os	33	antibody: none	SRP018861_bone
SRP018861	SRS581903	SRX500816	SRR1204530	8634516	FALSE	FALSE	8512251	bone	u2os	33	antibody: none	SRP018861_bone
SRP018861	SRS581904	SRX500817	SRR1204531	8665249	FALSE	FALSE	8525125	bone	u2os	33	antibody: none	SRP018861_bone
SRP018861	SRS581905	SRX500818	SRR1204532	8661976	FALSE	FALSE	8512446	bone	u2os	33	antibody: none	SRP018861_bone
SRP018861	SRS581906	SRX500819	SRR1204533	8619753	FALSE	FALSE	8492271	bone	u2os	33	antibody: none	SRP018861_bone
SRP018861	SRS581907	SRX500820	SRR1204534	8652377	FALSE	FALSE	8517385	bone	u2os	33	antibody: none	SRP018861_bone
SRP018861	SRS581908	SRX500821	SRR1204535	8666193	FALSE	FALSE	8518809	bone	u2os	33	antibody: none	SRP018861_bone
SRP018883	SRS398468	SRX246006	SRR766064	51117434	TRUE	FALSE	50911819	epithelium	esc	100	"c(""donor: C29"", ""genotype/variation: Untreated control"")"	SRP018883_epithelium
SRP018883	SRS398469	SRX246007	SRR766065	39408950	TRUE	FALSE	39211710	epithelium	esc	100	"c(""donor: C36"", ""genotype/variation: Untreated control"")"	SRP018883_epithelium
SRP018883	SRS398470	SRX246008	SRR766066	50805162	TRUE	FALSE	50181730	epithelium	esc	100	"c(""donor: C29"", ""genotype/variation: H2B-GFP-Expressing"")"	SRP018883_epithelium
SRP018883	SRS398471	SRX246009	SRR766067	62558704	TRUE	FALSE	61820765	epithelium	esc	100	"c(""donor: C36"", ""genotype/variation: H2B-GFP-Expressing"")"	SRP018883_epithelium
SRP018883	SRS398472	SRX246010	SRR766068	45661236	TRUE	FALSE	45414803	epithelium	esc	100	"c(""donor: C44"", ""genotype/variation: H2B-GFP-Expressing"")"	SRP018883_epithelium
SRP018883	SRS398473	SRX246011	SRR766069	50456948	TRUE	FALSE	50107836	epithelium	esc	100	"c(""donor: C29"", ""genotype/variation: DN-GRHL2-Expressing"")"	SRP018883_epithelium
SRP018883	SRS398474	SRX246012	SRR766070	42181496	TRUE	FALSE	41844367	epithelium	esc	100	"c(""donor: C36"", ""genotype/variation: DN-GRHL2-Expressing"")"	SRP018883_epithelium
SRP018883	SRS398475	SRX246013	SRR766071	48540664	TRUE	FALSE	48124929	epithelium	esc	100	"c(""donor: C44"", ""genotype/variation: DN-GRHL2-Expressing"")"	SRP018883_epithelium
SRP019241	SRS400597	SRX248484	SRR771467	56027526	TRUE	FALSE	55484634	stem_cell	esc	202	cell type: human embryonic stem cells	SRP019241_stem_cell
SRP019241	SRS400598	SRX248485	SRR771468	44997678	TRUE	FALSE	44080641	stem_cell	other	202	cell type: definitive endoderm cells	SRP019241_stem_cell
SRP019241	SRS400599	SRX248486	SRR771469	37558252	TRUE	FALSE	37120291	stem_cell	other	202	cell type: definitive endoderm cells	SRP019241_stem_cell
SRP019241	SRS400600	SRX248487	SRR771470	28172084	TRUE	FALSE	27851453	stem_cell	other	202	cell type: pancreatic progenitors cells	SRP019241_stem_cell
SRP019241	SRS400601	SRX248488	SRR771471	40509620	TRUE	FALSE	40131954	stem_cell	other	202	cell type: pancreatic progenitors cells	SRP019241_stem_cell
SRP019241	SRS400602	SRX248489	SRR771472	24095700	TRUE	FALSE	23768415	stem_cell	other	202	cell type: pancreatic progenitors cells	SRP019241_stem_cell
SRP019241	SRS400605	SRX248492	SRR771475	35512270	TRUE	FALSE	35227592	stem_cell	other	202	cell type: human pancreatic beta cells	SRP019241_stem_cell
SRP019241	SRS400606	SRX248493	SRR771476	33513980	TRUE	FALSE	33241439	stem_cell	other	202	cell type: human pancreatic beta cells	SRP019241_stem_cell
SRP019762	SRS402659	SRX252083	SRR786614	17052134	FALSE	FALSE	17029257	brain	cortex	100	"c(""tissue: Prefrontal Cortex"", ""organism: human"")"	SRP019762_brain
SRP019762	SRS402660	SRX252084	SRR786615	17670579	FALSE	FALSE	17634882	brain	cortex	100	"c(""tissue: Prefrontal Cortex"", ""organism: human"")"	SRP019762_brain
SRP019762	SRS402661	SRX252085	SRR786616	15644246	FALSE	FALSE	15596280	brain	cortex	100	"c(""tissue: Prefrontal Cortex"", ""organism: human"")"	SRP019762_brain
SRP019762	SRS402662	SRX252086	SRR786617	14955507	FALSE	FALSE	14923430	brain	cortex	100	"c(""tissue: Prefrontal Cortex"", ""organism: human"")"	SRP019762_brain
SRP019762	SRS402663	SRX252087	SRR786618	14269905	FALSE	FALSE	14220839	brain	cortex	100	"c(""tissue: Prefrontal Cortex"", ""organism: human"")"	SRP019762_brain
SRP019762	SRS402664	SRX252088	SRR786619	14842e3	FALSE	FALSE	14798626	brain	cortex	100	"c(""tissue: Prefrontal Cortex"", ""organism: human"")"	SRP019762_brain
SRP019762	SRS402665	SRX252089	SRR786620	14171211	FALSE	FALSE	14131316	brain	cortex	100	"c(""tissue: Prefrontal Cortex"", ""organism: human"")"	SRP019762_brain
SRP019762	SRS402666	SRX252090	SRR786621	14982206	FALSE	FALSE	14958062	brain	cortex	100	"c(""tissue: Prefrontal Cortex"", ""organism: human"")"	SRP019762_brain
SRP019762	SRS402667	SRX252091	SRR786622	15540198	FALSE	FALSE	15503511	brain	cortex	100	"c(""tissue: Prefrontal Cortex"", ""organism: human"")"	SRP019762_brain
SRP019762	SRS402668	SRX252092	SRR786623	15027750	FALSE	FALSE	15001593	brain	cortex	100	"c(""tissue: Prefrontal Cortex"", ""organism: human"")"	SRP019762_brain
SRP019762	SRS402669	SRX252093	SRR786624	14190548	FALSE	FALSE	14164497	brain	cortex	100	"c(""tissue: Prefrontal Cortex"", ""organism: human"")"	SRP019762_brain
SRP019762	SRS402670	SRX252094	SRR786625	15134633	FALSE	FALSE	15098291	brain	cortex	100	"c(""tissue: Prefrontal Cortex"", ""organism: human"")"	SRP019762_brain
SRP019762	SRS402671	SRX252095	SRR786626	15124547	FALSE	FALSE	15077456	brain	cortex	100	"c(""tissue: Prefrontal Cortex"", ""organism: human"")"	SRP019762_brain
SRP019762	SRS402672	SRX252096	SRR786627	16085282	FALSE	FALSE	16054831	brain	cortex	100	"c(""tissue: Prefrontal Cortex"", ""organism: human"")"	SRP019762_brain
SRP019936	SRS403393	SRX254189	SRR791043	105978126	TRUE	FALSE	104178189	breast	esc	100	tissue type: ER+ Breast Tumor	SRP019936_breast
SRP019936	SRS403394	SRX254190	SRR791044	95333634	TRUE	FALSE	93149787	breast	esc	100	tissue type: ER+ Breast Tumor	SRP019936_breast
SRP019936	SRS403395	SRX254191	SRR791045	99628684	TRUE	FALSE	94582133	breast	esc	100	tissue type: ER+ Breast Tumor	SRP019936_breast
SRP019936	SRS403396	SRX254192	SRR791046	101469302	TRUE	FALSE	91480736	breast	esc	100	tissue type: ER+ Breast Tumor	SRP019936_breast
SRP019936	SRS403397	SRX254193	SRR791047	105908146	TRUE	FALSE	103567907	breast	esc	100	tissue type: ER+ Breast Tumor	SRP019936_breast
SRP019936	SRS403398	SRX254194	SRR791048	103448990	TRUE	FALSE	100984571	breast	esc	100	tissue type: ER+ Breast Tumor	SRP019936_breast
SRP019936	SRS403399	SRX254195	SRR791049	103096256	TRUE	FALSE	98107012	breast	esc	100	tissue type: ER+ Breast Tumor	SRP019936_breast
SRP019936	SRS403400	SRX254196	SRR791050	88224010	TRUE	FALSE	85616372	breast	esc	100	tissue type: ER+ Breast Tumor	SRP019936_breast
SRP019936	SRS403401	SRX254197	SRR791051	55485546	TRUE	FALSE	54916556	breast	esc	100	tissue type: Triple Negative Breast Tumor	SRP019936_breast
SRP019936	SRS403402	SRX254198	SRR791052	39267760	TRUE	FALSE	38709089	breast	esc	101	tissue type: HER2+ Breast Tumor	SRP019936_breast
SRP019936	SRS403403	SRX254199	SRR791053	52076956	TRUE	FALSE	51786110	breast	esc	100	tissue type: Triple Negative Breast Tumor	SRP019936_breast
SRP019936	SRS403404	SRX254200	SRR791054	39021926	TRUE	FALSE	38584165	breast	esc	101	tissue type: HER2+ Breast Tumor	SRP019936_breast
SRP019936	SRS403405	SRX254201	SRR791055	51077432	TRUE	FALSE	50642433	breast	esc	100	tissue type: Triple Negative Breast Tumor	SRP019936_breast
SRP019936	SRS403406	SRX254202	SRR791056	39931618	TRUE	FALSE	39545074	breast	esc	101	tissue type: HER2+ Breast Tumor	SRP019936_breast
SRP019936	SRS403407	SRX254203	SRR791057	38653440	TRUE	FALSE	38214986	breast	esc	101	tissue type: HER2+ Breast Tumor	SRP019936_breast
SRP019936	SRS403408	SRX254204	SRR791058	38575688	TRUE	FALSE	37950632	breast	esc	101	tissue type: HER2+ Breast Tumor	SRP019936_breast
SRP019936	SRS403409	SRX254205	SRR791059	39745210	TRUE	FALSE	39204004	breast	esc	101	tissue type: HER2+ Breast Tumor	SRP019936_breast
SRP019936	SRS403410	SRX254206	SRR791060	44448716	TRUE	FALSE	44030916	breast	esc	100	tissue type: Triple Negative Breast Tumor	SRP019936_breast
SRP019936	SRS403411	SRX254207	SRR791061	34799760	TRUE	FALSE	34540567	breast	esc	101	tissue type: HER2+ Breast Tumor	SRP019936_breast
SRP019936	SRS403412	SRX254208	SRR791062	38334134	TRUE	FALSE	37903745	breast	esc	101	tissue type: HER2+ Breast Tumor	SRP019936_breast
SRP019936	SRS403413	SRX254209	SRR791063	50477592	TRUE	FALSE	49582739	breast	esc	100	tissue type: Triple Negative Breast Tumor	SRP019936_breast
SRP019936	SRS403414	SRX254210	SRR791064	45177590	TRUE	FALSE	44753296	breast	esc	100	tissue type: Triple Negative Breast Tumor	SRP019936_breast
SRP019936	SRS403415	SRX254211	SRR791065	42542468	TRUE	FALSE	41873408	breast	esc	100	tissue type: Triple Negative Breast Tumor	SRP019936_breast
SRP019936	SRS403424	SRX254220	SRR791074	57371422	TRUE	FALSE	55132710	breast	esc	100	tissue type: Triple Negative Breast Tumor	SRP019936_breast
SRP020491	SRS407072	SRX259435	SRR805725	13792139	FALSE	FALSE	13106340	tonsil	esc	65	"c(""subject id: T12"", ""time point: Day 0 (pre-vaccine)"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407073	SRX259436	SRR805726	12385510	FALSE	FALSE	11487712	tonsil	esc	65	"c(""subject id: T12"", ""time point: Day 1 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407074	SRX259437	SRR805727	15216849	FALSE	FALSE	14445581	tonsil	esc	65	"c(""subject id: T12"", ""time point: Day 2 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407075	SRX259438	SRR805728	12384147	FALSE	FALSE	11680356	tonsil	esc	65	"c(""subject id: T12"", ""time point: Day 3 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407076	SRX259439	SRR805729	14383937	FALSE	FALSE	13634091	tonsil	esc	65	"c(""subject id: T12"", ""time point: Day 4 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407077	SRX259440	SRR805730	14810249	FALSE	FALSE	14011857	tonsil	esc	65	"c(""subject id: T12"", ""time point: Day 5 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407078	SRX259441	SRR805731	14545941	FALSE	FALSE	13723878	tonsil	esc	65	"c(""subject id: T12"", ""time point: Day 6 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407079	SRX259442	SRR805732	16562945	FALSE	FALSE	15570698	tonsil	esc	65	"c(""subject id: T12"", ""time point: Day 7 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407080	SRX259443	SRR805733	13450859	FALSE	FALSE	12744561	tonsil	esc	65	"c(""subject id: T12"", ""time point: Day 8 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407082	SRX259445	SRR805735	10470887	FALSE	FALSE	10038344	tonsil	esc	65	"c(""subject id: T12"", ""time point: Day 10 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407083	SRX259446	SRR805736	17228024	FALSE	FALSE	16215017	tonsil	esc	65	"c(""subject id: T13"", ""time point: Day 0 (pre-vaccine)"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407084	SRX259447	SRR805737	17677786	FALSE	FALSE	16868531	tonsil	esc	65	"c(""subject id: T13"", ""time point: Day 1 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407085	SRX259448	SRR805738	16869437	FALSE	FALSE	15963900	tonsil	esc	65	"c(""subject id: T13"", ""time point: Day 2 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407086	SRX259449	SRR805739	14563983	FALSE	FALSE	14019774	tonsil	esc	65	"c(""subject id: T13"", ""time point: Day 3 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407087	SRX259450	SRR805740	15177433	FALSE	FALSE	14352542	tonsil	esc	65	"c(""subject id: T13"", ""time point: Day 4 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407088	SRX259451	SRR805741	16296024	FALSE	FALSE	15426864	tonsil	esc	65	"c(""subject id: T13"", ""time point: Day 5 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407089	SRX259452	SRR805742	13699844	FALSE	FALSE	13279786	tonsil	esc	65	"c(""subject id: T13"", ""time point: Day 6 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407090	SRX259453	SRR805743	15377536	FALSE	FALSE	14267644	tonsil	esc	65	"c(""subject id: T13"", ""time point: Day 7 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407091	SRX259454	SRR805744	16757126	FALSE	FALSE	15931083	tonsil	esc	65	"c(""subject id: T13"", ""time point: Day 8 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407092	SRX259455	SRR805745	14843099	FALSE	FALSE	14167183	tonsil	esc	65	"c(""subject id: T13"", ""time point: Day 9 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407093	SRX259456	SRR805746	14911001	FALSE	FALSE	14126707	tonsil	esc	65	"c(""subject id: T13"", ""time point: Day 10 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407094	SRX259457	SRR805747	12626905	FALSE	FALSE	12163789	tonsil	esc	65	"c(""subject id: T14"", ""time point: Day 0 (pre-vaccine)"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407095	SRX259458	SRR805748	11098323	FALSE	FALSE	10660695	tonsil	esc	65	"c(""subject id: T14"", ""time point: Day 1 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407096	SRX259459	SRR805749	10547542	FALSE	FALSE	10025387	tonsil	esc	65	"c(""subject id: T14"", ""time point: Day 2 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407097	SRX259460	SRR805750	9239056	FALSE	FALSE	8740837	tonsil	esc	65	"c(""subject id: T14"", ""time point: Day 3 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407098	SRX259461	SRR805751	10983414	FALSE	FALSE	10469925	tonsil	esc	65	"c(""subject id: T14"", ""time point: Day 4 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407099	SRX259462	SRR805752	9705090	FALSE	FALSE	9275162	tonsil	esc	65	"c(""subject id: T14"", ""time point: Day 5 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407100	SRX259463	SRR805753	8262317	FALSE	FALSE	7984535	tonsil	esc	65	"c(""subject id: T14"", ""time point: Day 6 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407101	SRX259464	SRR805754	11679873	FALSE	FALSE	11307208	tonsil	esc	65	"c(""subject id: T14"", ""time point: Day 7 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407102	SRX259465	SRR805755	8865398	FALSE	FALSE	8501404	tonsil	esc	65	"c(""subject id: T14"", ""time point: Day 8 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407103	SRX259466	SRR805756	9304574	FALSE	FALSE	8949481	tonsil	esc	65	"c(""subject id: T14"", ""time point: Day 9 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407104	SRX259467	SRR805757	10258357	FALSE	FALSE	9858624	tonsil	esc	65	"c(""subject id: T14"", ""time point: Day 10 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407105	SRX259468	SRR805758	15548905	FALSE	FALSE	14428819	tonsil	esc	65	"c(""subject id: T15"", ""time point: Day 0 (pre-vaccine)"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407106	SRX259469	SRR805759	14428638	FALSE	FALSE	13392929	tonsil	esc	65	"c(""subject id: T15"", ""time point: Day 1 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407107	SRX259470	SRR805760	14678989	FALSE	FALSE	13757695	tonsil	esc	65	"c(""subject id: T15"", ""time point: Day 2 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407108	SRX259471	SRR805761	11988867	FALSE	FALSE	11326445	tonsil	esc	65	"c(""subject id: T15"", ""time point: Day 3 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407109	SRX259472	SRR805762	13993042	FALSE	FALSE	12938419	tonsil	esc	65	"c(""subject id: T15"", ""time point: Day 4 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407110	SRX259473	SRR805763	14451504	FALSE	FALSE	13424779	tonsil	esc	65	"c(""subject id: T15"", ""time point: Day 5 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407111	SRX259474	SRR805764	14970368	FALSE	FALSE	13628337	tonsil	esc	65	"c(""subject id: T15"", ""time point: Day 6 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407112	SRX259475	SRR805765	15025120	FALSE	FALSE	13945755	tonsil	esc	65	"c(""subject id: T15"", ""time point: Day 7 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407113	SRX259476	SRR805766	14289978	FALSE	FALSE	13010418	tonsil	esc	65	"c(""subject id: T15"", ""time point: Day 8 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407114	SRX259477	SRR805767	8725688	FALSE	FALSE	8135144	tonsil	esc	65	"c(""subject id: T15"", ""time point: Day 9 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407115	SRX259478	SRR805768	13438891	FALSE	FALSE	12587880	tonsil	esc	65	"c(""subject id: T15"", ""time point: Day 10 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407116	SRX259479	SRR805769	11677886	FALSE	FALSE	11400169	tonsil	esc	65	"c(""subject id: T16"", ""time point: Day 0 (pre-vaccine)"", ""cell type: circulating B cells"")"	SRP020491_tonsil
SRP020491	SRS407117	SRX259480	SRR805770	15703489	FALSE	FALSE	15104857	tonsil	esc	65	"c(""subject id: T16"", ""time point: Day 1 post-vaccine"", ""cell type: circulating B cells"")"	SRP020491_tonsil
